ax,ay,az,label
-0.5234456819321058,-0.1044263288309841,9.946893195091787,walk
-0.4567192376883139,-0.3964507044786995,9.882613555980404,walk
-0.49589011878849765,0.07723324470980394,9.966531282942627,walk
-0.43833265728241194,-0.13632805255040395,9.94378047326191,walk
-0.15962425481143758,0.07535234827537837,10.001797570948737,walk
-0.01888449433039166,0.06962921043320382,9.931935437497872,walk
-0.06986762894018539,0.11569467388910037,9.754541224435254,walk
0.13174854955385956,0.4161271065900358,9.986177429467025,walk
0.16050854608719073,0.2975266906703881,10.135991445835721,walk
0.14837767032202334,0.4110026957547615,10.073586950717365,walk
0.33003218669707773,0.3903832783501367,10.058343147334107,walk
0.5182879703573021,0.4475067068686048,10.06052249336636,walk
0.4185813588400122,0.39804889388152465,9.916031118091945,walk
0.6213526085255263,0.2388026278547354,9.893356481277495,walk
0.2291691149553698,0.43045891165453887,9.775711073373712,walk
0.5821902504375224,0.2334670541584882,9.768392714397296,walk
0.49984833218816144,0.0691751612748768,9.824100852059969,walk
0.43498750789753915,0.11604764015732102,9.846763533179947,walk
0.4313400404045578,0.23733327562204856,9.678890013436103,walk
0.16572742225061632,0.09758647784260008,9.618071652329121,walk
0.2719254373624856,-0.0974389994568784,9.638249397010672,walk
0.24860090293371093,-0.17042093852995915,9.679155264399707,walk
0.2721343480565795,-0.23578007142188614,9.461897886160921,walk
-0.02043176206270704,-0.05684994777337582,9.370776559000623,walk
-0.14351597707147024,-0.2778684597271207,9.546523374787947,walk
-0.2046842015459262,-0.3133984449562399,9.487717454149555,walk
-0.14933662528065023,-0.28108912886759313,9.573924644226498,walk
-0.285836883908376,-0.37434586993858066,9.631119319563096,walk
-0.43823264176459786,-0.42412900042330237,9.627190361147962,walk
-0.38682659671059627,-0.40375245917927494,9.848896018626732,walk
-0.4658205032127727,-0.36356273561675356,9.770871077585243,walk
-0.3991928516039499,-0.31978422860126055,9.804980789248221,walk
-0.5692186736018711,-0.1917617917657623,9.874778818310205,walk
-0.5170577952240925,-0.1984219777194184,9.735854665654895,walk
-0.4916243415462258,-0.06223116037655883,9.989067037055042,walk
-0.5508599920006862,-0.07064544402695122,9.909980621804948,walk
-0.3126615252578867,0.020427822662860723,10.012841787208403,walk
-0.24180787027150985,-0.11256277189459382,9.86167986179639,walk
-0.1835509306780939,0.25049192372415996,9.830579420576044,walk
-0.11714937063037684,0.2594821987306519,10.078246415948241,walk
-0.1415370742050418,0.3826437234605843,10.037640952609753,walk
0.05162612501632552,0.04120669189045556,9.906252294709988,walk
0.14979082468966234,0.5759393207516654,9.898988989050181,walk
0.18768567056733626,0.37640774195998167,10.08140906354188,walk
0.32614498179774287,0.5106209058200443,9.826852536197551,walk
0.44491358286892785,0.29108474352550195,10.08182434578409,walk
0.6410321163540628,0.4376296980879471,9.795093784848227,walk
0.5017493618474993,0.2389552544842119,9.913577169993811,walk
0.5247684032864123,0.2376675317826027,9.779696256330965,walk
0.4886127590806222,0.4365659568478689,9.835252096395374,walk
0.28365113661767277,0.16252795981948404,9.683785200913592,walk
0.43550195247700973,0.13333972973366304,9.687369974572428,walk
0.39127964238199703,0.12465009839628058,9.676607119589834,walk
0.5650362061228751,0.011924863469855995,9.545678605866696,walk
0.22164074057274608,-0.0965545519013338,9.698821098533239,walk
0.18466323142083618,-0.14510009964919557,9.558467340093813,walk
0.05919543981162963,-0.0048212629373622085,9.578717068203103,walk
-0.14826306352660928,-0.3058063075555423,9.500959716853496,walk
-0.01006266213092423,-0.3241869061300804,9.350050001894743,walk
-0.13769634251385737,-0.2712868679809287,9.59993181324678,walk
-0.21478943144193152,-0.28452274294225677,9.879458143286303,walk
-0.455423059190179,-0.2810995935902546,9.741551007604064,walk
-0.2818845316573968,-0.3264936825725807,9.690908603030762,walk
-0.6050733492233538,-0.4814023415466408,9.70008600654224,walk
-0.43245791598431715,-0.16748907647971534,9.76477032636406,walk
-0.28095443741900217,-0.3974772517764883,9.854711911517521,walk
-0.5901972578774132,-0.19456980461694867,9.719394981386262,walk
-0.5215180159044032,-0.23428674125584822,9.985057080003823,walk
-0.4121988262422431,-0.09367113121791548,9.978703490539925,walk
-0.41483187912232566,0.020311937399097115,10.008727993756532,walk
-0.4489589692528502,0.09470950756111962,10.005650972755962,walk
-0.2060333483019329,0.17768724352164594,9.982927076262603,walk
-0.23057531495503766,0.3649876932060137,10.06100275582241,walk
0.01596398329886116,0.3098781762808588,10.058786759059792,walk
-0.02927580664122728,0.291646341421212,9.963018869168794,walk
0.30950193768922807,0.45281132650418315,9.932851125969341,walk
0.16255150781723382,0.5030645231632414,9.985446965534972,walk
0.28650584325377815,0.27546400432753293,10.109004663704678,walk
0.4666083431248608,0.4579647928262179,9.80357409038435,walk
0.31506690837853546,0.4542347485018674,9.7495982082451,walk
0.4982742516079896,0.326646259339348,9.878279482998641,walk
0.6267716260854816,0.45363268628143844,9.830155416898464,walk
0.3382650407580131,0.2495191874262088,9.804776062531179,walk
0.502754966417546,0.21617421164730272,9.77465734235788,walk
0.47840180565785245,0.11818798566972993,9.692523916223506,walk
0.4826907843652056,0.06413169077423989,9.831429293401715,walk
0.21857848187653628,-0.12219181232077171,9.494115876668067,walk
0.1358677361810713,-0.23126238481804626,9.548284712421573,walk
0.23625643290402992,0.0005913500685855722,9.603719226807447,walk
0.12338912461618093,-0.3095294859726853,9.439223668738846,walk
0.02504928503458821,-0.38198194742024966,9.582414559556794,walk
-0.059045836343163675,-0.546171241070196,9.769689566427065,walk
-0.25206474850018823,-0.43099802504254286,9.616133351651948,walk
-0.24468802777339765,-0.5226756841162489,9.654204505471466,walk
-0.31296630563447553,-0.23560110813265572,9.528189797998461,walk
-0.47594363899011066,-0.2940936273037916,9.620806808737559,walk
-0.265836075118534,-0.4451673420994625,9.67732450365459,walk
-0.4369082884731366,-0.1190532302671467,9.718490512891407,walk
-0.6181437139344007,-0.20186787915302395,9.915606275594516,walk
-0.43040198979385597,-0.27764595981205265,9.880835752785373,walk
-0.5729964251703091,-0.43153677138317614,9.750657603181287,walk
-0.35944487964768623,0.1174978148433833,9.921001212663546,walk
-0.2693970634871541,-0.17660057200376492,9.977306972799417,walk
-0.4007802267095176,-0.12689654936828487,10.068117552407283,walk
-0.14453922412642628,0.21385348561665532,10.133315404665609,walk
-0.1132304044938253,0.42557144052974527,9.888701884076244,walk
0.01953939921729486,0.3835901033122414,9.917337189141863,walk
0.22107455803005066,0.3564353398574196,9.873847559794193,walk
0.09980613198213906,0.403772244968105,9.970314646315028,walk
0.13751602934678567,0.4616938634597206,10.027601247937838,walk
0.2049411831836823,0.47096819521673117,10.060536850533902,walk
0.2829032852141611,0.4279217665432303,9.929314318821486,walk
0.4144537918095972,0.4007868151706868,9.875180606670314,walk
0.49900344042578926,0.3608425374836414,9.88880070976181,walk
0.518812705297346,0.2554357708231582,9.753961972754144,walk
0.5827183249036024,0.25477520478794224,10.008953872169478,walk
0.49244381455213543,0.05553766972131596,9.601757634371051,walk
0.6102416506598577,0.14902519357443889,9.744849147352637,walk
0.3956982794272117,-0.011601814156474002,9.895195262927164,walk
0.6365012303696689,-0.09779462809032319,9.663770563270262,walk
0.3564593609227378,-0.04458437090074291,9.619192697624863,walk
0.12717389014090755,0.0037050605363439515,9.583290047225754,walk
0.017255693776317846,-0.1117849056999151,9.588244199598034,walk
0.07964250128897571,-0.4215748064917774,9.737679501781999,walk
-0.08501289531473796,-0.4150248186073096,9.380390868604154,walk
-0.08310844777826303,-0.2623254908765245,9.763132066870604,walk
-0.19355307459350288,-0.48236621362460785,9.482342948746215,walk
-0.3259948861400328,-0.42068810084093444,9.619232118521401,walk
-0.4699359931947342,-0.34321957593877706,9.629590760020397,walk
-0.5896380624905182,-0.48095191975714113,9.76250459215673,walk
-0.5201797533542781,-0.34586505906075254,9.578384165936637,walk
-0.41041747122489153,-0.4494645544420979,9.821150619895333,walk
-0.4776039898011154,-0.324661510524583,10.01498906623455,walk
-0.608865458435515,-0.17163837288589737,9.71342057697369,walk
-0.43509543364789205,-0.2947945414512853,9.904126475074055,walk
-0.36597675921458994,-0.01852631222005338,9.851358832678835,walk
-0.43065929658445923,0.010600523738580406,9.988382446103586,walk
-0.25254088689494625,0.14250629200033005,9.970780362841978,walk
-0.17824140449773868,0.18125056966037767,9.92180660627322,walk
-0.20798768707592658,0.3612473941382345,10.045244678632846,walk
0.0357787360348276,0.29536516273940855,10.180434810978674,walk
0.14976910992968276,0.28789167559729745,9.97736707097301,walk
0.292367400659865,0.3793316005768198,10.05793109139247,walk
0.3732936026929851,0.4446965076791368,9.839538289313289,walk
0.2045066161686357,0.40468863117886306,9.850150087802481,walk
0.31072599319596045,0.3991345053584437,9.964797678246534,walk
0.5039170529538756,0.30615313880101513,10.03356746116661,walk
0.5356701756555358,0.27800671904648433,9.885299312311538,walk
0.5505181328447405,0.15978390067221596,9.781252300853549,walk
0.8813304997227116,0.42012049577988775,9.774862493829476,walk
0.5326173092168932,0.057209876356690476,9.61315582772804,walk
0.5517099040399923,0.042305922636103,9.764100797815194,walk
0.4806567977372149,-0.03419740122951288,9.760748508282605,walk
0.3838511200049265,0.05184911236704137,9.600688318161534,walk
0.20934991258682406,-0.14109141024489255,9.577734449215278,walk
0.23040541923680036,-0.056821992628444465,9.636376519706175,walk
-0.014615904671606395,-0.3125118838855775,9.557905086133045,walk
-0.055077120438656604,-0.2721450116298024,9.593781392851763,walk
-0.172881298365338,-0.42783151612755277,9.816255546690925,walk
-0.2047022318439022,-0.16183739480435042,9.594332019432196,walk
-0.062426769478885036,-0.5138351781410061,9.60236258592289,walk
-0.5512108329698808,-0.3688205531235899,9.598336398250746,walk
-0.35353794371355707,-0.326989016682289,9.767253838154195,walk
-0.6261598300630906,-0.3257219405284433,9.708252672141255,walk
-0.5383368119432879,-0.3493609955975959,9.697586433250715,walk
-0.39110494030326337,-0.2958247824479634,9.932130403227301,walk
-0.4847156234547988,-0.22045220394294482,9.979436563368509,walk
-0.572662720737056,-0.17355935641676154,9.813582553963066,walk
-0.4936943336770052,0.009130615120871682,9.720511363859737,walk
-0.2965245388172384,0.2084879965278825,10.037660790169431,walk
-0.3669292893179523,0.006824607515305857,9.893340416298988,walk
-0.1912437868243401,-0.001485129859793266,10.060027970409482,walk
-0.1197877595920496,0.1947883614650196,9.796706250454543,walk
-0.09655529452523731,0.5224956798948924,10.088865079515585,walk
0.2770610257146835,0.23569454815330182,9.877305747334818,walk
0.21790039941927486,0.5203142902197535,10.063287715165684,walk
0.03836257838509491,0.5518875556784205,9.976688642792418,walk
0.3373574263512868,0.3428659616704324,9.858708706615495,walk
0.31907797491105366,0.4551230937597599,9.886781166657062,walk
0.5233966735015548,0.5469571365836311,9.964982580516013,walk
0.39627618430430644,0.31848983557659927,9.872392844186514,walk
0.48458370651054905,0.2957039689400405,9.88350794476011,walk
0.5495120921121817,0.20635665473459838,9.985085954545687,walk
0.5708670999813279,0.10214089323086327,9.593837861395926,walk
0.3323838855274334,0.07056741359151916,9.87656539918385,walk
0.37105837360337784,-0.05982024066013364,9.692878543293826,walk
0.2947790218482491,-0.009155956805327194,9.564327869683407,walk
0.20258047423212652,-0.16425461966448068,9.498103052325698,walk
0.3606077003704502,-0.1354805650748353,9.595132663744648,walk
0.13418882838895824,-0.38042291576121384,9.695707561046708,walk
-0.12608839543350184,-0.249754689253171,9.587245087962248,walk
-0.0019044625873832766,-0.24747933354893104,9.754658042878997,walk
0.028153343358924554,-0.5664754145307376,9.468927133817195,walk
-0.16466687143438147,-0.35296104779074106,9.629925520114991,walk
-0.49421054955974475,-0.27703572489896333,9.528966930074407,walk
-0.45293190447409676,-0.5160394381071762,9.718806137804002,walk
-0.325722411314348,-0.2090950688979199,9.803532880696716,walk
-0.5550585271261933,-0.30239490986497397,9.708185843198924,walk
-0.45463142139951296,-0.3705456134280254,9.527020510431425,walk
-0.41859394531430555,-0.2507397292269634,9.84496146139251,walk
-0.5682213053053854,-0.12576350864364813,9.905477254048341,walk
-0.4441058756281134,-0.1039959032744541,9.936780210316513,walk
-0.7093833553948009,0.01623227391723133,10.051063017131955,walk
-0.4211507590077745,-0.05442403398053261,9.846997280590253,walk
-0.26613365219017326,0.12853252481929883,10.04328294655382,walk
-0.27928681538396044,0.040224750205318405,10.109462054506828,walk
0.1005745136110108,0.23404021532631933,9.820564181862245,walk
-0.11161887803140952,0.20965366370570263,10.031570528277554,walk
0.0803404949127308,0.27074381654260105,9.94329864912496,walk
0.22596370351114506,0.49996162510273345,9.972813143183041,walk
0.43801995505284874,0.5042063482974819,9.996571047228823,walk
0.22089809859276077,0.4607164362370104,9.888186564774383,walk
0.5384803379665033,0.2811354283082414,9.839594551079639,walk
0.46591154904608345,0.3354610053041135,9.87704015228574,walk
0.39299276025954966,0.4521419997077427,9.728751669030864,walk
0.5462103474263271,0.29701440383861033,9.691417487111481,walk
0.5110495949216918,0.4567663051390242,9.830461065378508,walk
0.40486655522824666,0.19819094019335132,9.6114956859472,walk
0.4291441712500113,0.10646220820762398,9.759465891095124,walk
0.3259529540245313,-0.018347342788995934,9.709349708099658,walk
0.3052443606713622,-0.049219695537862235,9.465615928245953,walk
0.2791027132346408,-0.1507421517361701,9.551278124273232,walk
0.2829466251969647,-0.13280569863128708,9.725694308079012,walk
-0.09238629011802738,-0.16885451445000105,9.502278101200378,walk
0.15063672068347772,-0.3946609510010689,9.555136633506166,walk
-0.34971727713972206,-0.4895259050311238,9.65599478606616,walk
-0.25605534655441536,-0.5677380115811065,9.703077714919488,walk
-0.2598802742258876,-0.34742565314997764,9.620743462840393,walk
-0.3571574346143902,-0.5085614464586196,9.612764182581099,walk
-0.5004232920039909,-0.5994065335660259,9.845886251349508,walk
-0.4963404831833035,-0.3175447492222523,9.912086567504767,walk
-0.5453574441231225,-0.0667620532069968,9.87281915836532,walk
-0.557949839908557,-0.26513183728345113,9.821089918162366,walk
-0.3993313708622128,-0.11976748885498466,9.76891140526888,walk
-0.4167119776365057,-0.12731223224336216,9.802111417657358,walk
-0.4737994567135393,-0.07246275133520784,9.969808460985071,walk
-0.25231356542102107,0.10447195193002509,9.98763354757315,walk
-0.23718344540183545,0.058229842139752616,10.109025444395048,walk
-0.102776064458443,0.18559838766110154,10.051000306431266,walk
-0.0307277731004999,0.25700313176045353,9.846149419969757,walk
-0.08289950109220832,0.21603366711031274,10.105194761772292,walk
0.037672553273162,0.4300364646634749,9.896651387414298,walk
0.25879163685466317,0.3496058746040505,9.947558169982416,walk
0.32895042403284097,0.31479218882621346,9.993885605725573,walk
0.34018339356792976,0.453453608503333,10.145360474462679,walk
0.4162412355183507,0.3052285380589518,10.228548906059032,walk
0.580180015811852,0.3791704233186036,9.945828164226633,walk
0.42513444168073183,0.34338491113715897,9.831418315560935,walk
0.5537231023311394,0.4086339844353434,9.866008668753919,walk
0.47583808541385003,0.2926326447491893,9.863698895874524,walk
0.4537601378248546,0.17909350402130483,9.706129838569293,walk
0.5480310252206516,0.19337307233572273,9.88317040077089,walk
0.4677982562866979,0.1766640802291385,9.695522277969404,walk
0.40006295847441087,0.018137705307783754,9.695671660353982,walk
0.3714247177662919,-0.11056118043135145,9.691331089196675,walk
0.15660888135074988,-0.3127798231308335,9.651947357802417,walk
0.13086191391164753,-0.35167418776872766,9.685471109784066,walk
-0.06242193542400096,-0.3305668982876491,9.538669335659653,walk
-0.09192830833358309,-0.40524803101750523,9.550453192379672,walk
-0.2259039512193026,-0.3950494378802338,9.509019166209628,walk
-0.2841930296469638,-0.3894103437483441,9.682146724187035,walk
-0.30496861116701446,-0.34683334871061955,9.740984229165473,walk
-0.5039860310743556,-0.3974165825814081,9.73861192761939,walk
-0.25564951537557934,-0.318451685890973,9.89382433279782,walk
-0.5917453635143146,-0.3243847882288132,9.761964135199952,walk
-0.6214188612787732,-0.48038936911000807,9.866874165559253,walk
-0.37533253801433836,-0.3187668905227315,9.728306175303214,walk
-0.385721973547832,-0.17326791182607448,9.834914940289496,walk
-0.3597519810457931,-0.20822677084273034,9.976719134752377,walk
-0.30164976278427824,0.047428569368367514,10.021819632260053,walk
-0.2951173034309304,0.21564886925045867,9.93240670410857,walk
-0.30261508293112105,0.2573713532678459,9.973805485307398,walk
-0.11676448776305869,0.182272279207124,9.841929257557647,walk
-0.09911143091586713,0.41359735981445556,9.963902425604994,walk
0.16017859012392566,0.3309287506704859,10.087461256614874,walk
0.13980275903725953,0.3226940125635426,10.04773180486969,walk
0.15832711737160415,0.3227772079166824,10.025327908146895,walk
0.2865734107090444,0.36797781719241923,9.959080017273255,walk
0.42654976681545465,0.3594071039871093,9.928191113812558,walk
0.3817808847415348,0.4011590965083253,9.830318620873,walk
0.3933062185909322,0.3724600077803359,9.931686240895248,walk
0.5204260718064302,0.3163666069656183,9.867163941151802,walk
0.5235100213250082,0.30821856310409795,9.83664378089342,walk
0.4335972630272019,0.3226811937787819,9.697658538300272,walk
0.4053096956711774,0.23045058164224985,9.499509849699862,walk
0.4277134909232386,-0.08591601082889525,9.792158220716878,walk
0.19746511881461518,-0.26795641712144214,9.60632252891488,walk
0.12716702005184252,0.00617469456531114,9.544856838495287,walk
0.11221785421709722,-0.2955470260954519,9.68339259401375,walk
0.07234594212167483,-0.2473098913301216,9.56434128586235,walk
0.03109075655979997,-0.3998540150805545,9.705993638404664,walk
0.053844964402094686,-0.5110302734678254,9.665243144811932,walk
-0.09829631402213318,-0.312955577453112,9.682401635142398,walk
-0.2839072504858356,-0.3144511887452329,9.49453884377954,walk
-0.34417517375461204,-0.45745366421896455,9.775400673054357,walk
-0.5047614336512523,-0.6541795654525469,9.708568002664888,walk
-0.45426483983224913,-0.43097675240693867,9.677916427762364,walk
-0.513157444456329,-0.30511641026132397,9.764600869301253,walk
-0.4667415081803266,-0.44793558472959943,9.609818372804304,walk
-0.578780445012472,-0.22682682948327976,9.865931927860926,walk
-0.42359360672345997,-0.18312718481312018,9.758866248056782,walk
-0.2848794487216758,-0.0536672924555867,9.761083706235988,walk
-0.39613263623357964,-0.02568528848599056,9.775248879327949,walk
-0.2785408226644516,-0.05966356876075182,10.065371486054149,walk
-0.17186243787974942,0.23125359258213712,9.912334996639494,walk
-0.1946305443760561,0.1657432425931217,10.14358407425068,walk
-0.040257368601111426,0.24243236751019595,9.944842793957667,walk
0.032654499842832876,0.20671763194486176,9.82886954992636,walk
0.13411255343731202,0.2999685856824265,9.882064188230862,walk
0.13558866739698894,0.28787203617899954,10.104546572493899,walk
0.2963436435721283,0.3777807302457123,9.946213581081325,walk
0.41428414283525183,0.570973472160527,9.882080691536679,walk
0.5672783235305114,0.25317659048236374,9.92316718158108,walk
0.5608153255526453,0.20574571048591975,9.923803184153693,walk
0.7064618711155004,0.47794926245918534,9.949216144507393,walk
0.42326524371119506,0.2619103447594334,9.944849922989295,walk
0.5783756890364127,0.15792607727486335,9.72654687250395,walk
0.4832224435179601,0.26284962499351944,9.593770320854862,walk
0.6411442560727749,0.026695742584931917,9.651488124891875,walk
0.28365448517519243,0.19516527498594813,9.689118629472553,walk
0.20992044192816295,0.005218801117839539,9.541820708503952,walk
0.15295038123813426,-0.18428630891268571,9.523319498017294,walk
-0.08804462884855091,0.012114255026404452,9.640662155929263,walk
-0.021180242403421735,-0.3250962384297952,9.595529419157302,walk
-0.13857988293752194,-0.24185246774934482,9.604856759278263,walk
-0.13946911853985078,-0.3264733516346967,9.533939163270961,walk
-0.20670123947313762,-0.25394334533089613,9.601698592570651,walk
-0.13109491095275635,-0.24207366616854667,9.553474037018013,walk
-0.2902142375692882,-0.3950243709346556,9.76153504316274,walk
-0.49584370558817337,-0.4594592613053953,9.807174198652033,walk
-0.5653697252824127,-0.3104053953814359,9.5535778149012,walk
-0.4468654335065881,-0.3838335419254884,9.681982267267896,walk
-0.6310366849162002,-0.06318602137680182,9.662905178396853,walk
-0.3011457039788801,-0.18996303319187538,9.784735583992282,walk
-0.3344695141608818,-0.1720273232293298,9.876812061333977,walk
-0.4514260623979424,-0.04410575542960021,9.77259252848864,walk
-0.5135870058734316,-0.12214832532171886,9.853607744171752,walk
-0.13252616007295842,-0.009904107292450462,9.868469847892253,walk
-0.19551626086760443,0.2789005470483509,10.006682030117545,walk
0.030090973904484702,0.15914392324371235,10.003391883849364,walk
-0.1594427658794382,0.1781516142064235,9.927826244666274,walk
0.033753154997481306,0.3844975049625511,10.014139537359679,walk
0.18458664631415164,0.4856722657398898,9.931287288718925,walk
0.27261145686597144,0.4622620358420052,9.9417000740678,walk
0.29726700581641735,0.4994073927268742,10.113138934514138,walk
0.4667934904222201,0.31939582738110994,10.051603155637533,walk
0.3456514832947468,0.23417124090750843,9.75519773462026,walk
0.47005363206218714,0.49443017599712524,9.932711219220888,walk
0.5110429273853258,0.2677764439679703,9.893697759355023,walk
0.5475012340631139,0.22007951981568732,9.660107024411879,walk
0.5466897459564668,0.3144156140807278,9.8200743655005,walk
0.32568913083814416,0.16721944335575759,9.857442457020914,walk
0.2318452043143329,0.0832321025355682,9.560260721425822,walk
0.44647967706419817,0.17885690916270625,9.554147069343419,walk
0.2741082382488216,-0.1759482654537008,9.726504810675578,walk
0.07965984353181894,-0.0888121870876936,9.636938227823535,walk
0.21778181433440735,-0.23946150897147944,9.656724687261057,walk
-0.019827796335365567,-0.27318519996585466,9.634453575954396,walk
-0.0064152251760374035,-0.19144996816032064,9.645352959867088,walk
-0.20613779764152934,-0.3255687319527286,9.486387376675689,walk
-0.08781783365803947,-0.34124572833309186,9.742928371787157,walk
-0.1889502294663851,-0.2925518904153125,9.78004957805704,walk
-0.4470603775989135,-0.4268619777297882,9.669895566597397,walk
-0.367731147848691,-0.45102281700749286,9.72202739448168,walk
-0.42660603040582956,-0.43531314911192875,9.609412986827282,walk
-0.3631368442467651,-0.4794783714122214,9.851425475601783,walk
-0.5876359714223557,-0.019212638146824057,9.894682007088557,walk
-0.3962830969442843,-0.26917999282608673,9.867405808837,walk
-0.31632151406604997,-0.10938265891719706,10.019600694982849,walk
-0.5403582623530203,-0.040245633620148144,9.903501698087743,walk
-0.4122184774128139,0.09331445579700151,10.01826399146435,walk
-0.4168128635585483,0.21706888935204366,9.878998976623992,walk
-0.1512856270268806,0.289663915136124,9.991361417138304,walk
0.04035896581493991,0.20621700227256629,9.982169919895371,walk
0.21290232199175302,0.29934983357163336,10.02095373246699,walk
0.16191797522944718,0.3846606047241751,9.953258610375697,walk
0.4037383916079873,0.35924836165242235,9.962114076441608,walk
0.18070184905285433,0.5589593434432311,10.03670736569931,walk
0.21491837745237655,0.44732228100505755,9.88380837422592,walk
0.4325985701322668,0.4576052528757607,9.735693024746478,walk
0.513934803041507,0.42269073654208955,10.036761789295534,walk
0.49278787584783,0.43340939069880774,9.96321205458191,walk
0.29226915421014804,0.2826269019998317,9.658215626583576,walk
0.4753795766130371,0.0739333715045658,9.819232803091552,walk
0.321966576182523,0.17546396327337924,9.664546664631851,walk
0.471475752070477,-0.002561903363090298,9.708791671074612,walk
0.37893337757403006,-0.0654259718062249,9.683628687417068,walk
0.1739254188567658,-0.02862089468310384,9.607693634867966,walk
0.13267558460866852,-0.03503084911054857,9.53566813626371,walk
-0.012230694896031749,-0.22270619346724443,9.534488444622637,walk
-0.006267909727313758,-0.25195941121472,9.508380808451877,walk
0.0018235747572671462,-0.16061073524629776,9.520360329031218,walk
-0.28263488097588585,-0.3430265323247327,9.607326873817414,walk
-0.2175087459377171,-0.13019839335745992,9.559558415988523,walk
-0.39529931480158953,-0.3432516595831382,9.722411481086981,walk
-0.48379578041370763,-0.5711516121536372,9.831167565075098,walk
-0.46311656222846426,-0.3010181454712382,9.656838817549978,walk
-0.5878158128062534,-0.3061809723132996,9.774202472620567,walk
-0.5543782947488539,-0.17106915244391033,9.83741040712443,walk
-0.6158451399161241,-0.17784468633419748,9.872266873804787,walk
-0.2790557448559395,-0.1954417982942008,9.869398925666594,walk
-0.43462698482475914,-0.23402626604462967,9.970618976656315,walk
-0.455229172187155,-0.05854565105601153,9.975709693217802,walk
-0.29731400380092654,-0.04740872009352941,9.830336406322427,walk
-0.25210964201994707,0.05354409743521272,10.062176942447698,walk
-0.17660545714079173,0.24045404033788195,10.078940386985707,walk
-0.0012499467778074244,0.4121532718963318,9.922094329845038,walk
